"GroupName"#"EmailAddresses"
"BRE_FEMALE_CONTROLLER"#"BRE_FEMALE_CONTROLLER@mybestseller.mail.onmicrosoft.com;BRE_FEMALE_CONTROLLER@bestseller.com"
"RAS JJ Sjælland"#"RASJJSjaelland@mybestseller.mail.onmicrosoft.com;RASJJSjaelland@bestseller.com"
"CorpID_NA"#"CorpID_NA@mybestseller.mail.onmicrosoft.com;CorpID_NA@bestseller.com"
"Vila - StockAgeNL"#"Vila-StockAgeNL@mybestseller.mail.onmicrosoft.com;Vila-StockAgeNL@bestseller.com;StockAgeNL@bestseller.com"
"DC Middle Management South"#"DCManagementSouth@mybestseller.mail.onmicrosoft.com;DCManagementSouth@bestseller.com"
"SS + SSL NL"#"SocialstudioNL@mybestseller.mail.onmicrosoft.com;SocialstudioNL@bestseller.com"
"VMR Area Managers - Sweden"#"VMRAreaManagers-Sweden@mybestseller.mail.onmicrosoft.com;VMRAreaManagers-Sweden@bestseller.com"
"BESTSELLER Pakistan Administration Team"#"BSPKAdmin@mybestseller.mail.onmicrosoft.com;BSPKAdmin@bestseller.com"
"WebsellerAdministrator_MamaLicious"#"WebsellerAdministrator_MamaLicious@mybestseller.mail.onmicrosoft.com;WebsellerAdministrator_MamaLicious@bestseller.com"
"ONLY & SONS SALES DK"#"ONLYANDSONSSALESDK@mybestseller.mail.onmicrosoft.com;ONLYANDSONSSALESDK@bestseller.com"
"JJ Own Stores Retail Buying"#"BSREinkaufJack&Jones@bestseller.com;JJOwnStoresRetailBuying@bestseller.com;JJOwnStoresRetailBuying@mybestseller.mail.onmicrosoft.com;BSRGermanyEinkauf@bestseller.com;BSREinkaufJack&Jones@mybestseller.mail.onmicrosoft.com;BSRGermanyEinkauf@mybestseller.mail.onmicrosoft.com"
"BRF - IRP Retail"#"irpretail@mybestseller.mail.onmicrosoft.com;irpretail@bestseller.com"
"Jack & Jones Sales - Jack & Jones Brand ID Core & Originals"#"JackJonesSales-JackJonesBrandIDCoreOriginals@mybestseller.mail.onmicrosoft.com;JackJonesSales-JackJonesBrandIDCoreOriginals@bestseller.com"
"DHL - NON EU"#"DHLNONEU@mybestseller.mail.onmicrosoft.com;DHLNONEU@bestseller.com"
"VILA BUYING MANAGEMENT"#"VILABUYINGMANAGEMENT@mybestseller.mail.onmicrosoft.com;VILABUYINGMANAGEMENT@bestseller.com"
"bse-external-info"#"bse-external-info@mybestseller.mail.onmicrosoft.com;bse-external-info@bestseller.com"
"Jeans Intelligence office Brande"#"JeansIntelligenceOfficeBrande@mybestseller.mail.onmicrosoft.com;JeansIntelligenceOfficeBrande@bestseller.com"
"ONLYandSONS Italy"#"ONLYandSONSItaly@mybestseller.mail.onmicrosoft.com;ONLYandSONSItaly@bestseller.com"
"VM SALES PARTNER RETAIL ABROAD"#"VMSALESPARTNERRETAILABROAD@mybestseller.mail.onmicrosoft.com;VMSALESPARTNERRETAILABROAD@bestseller.com"
"Live Meeting"#"LiveMeeting@mybestseller.mail.onmicrosoft.com;LiveMeeting@bestseller.com"
"Styleguide NL_BE"#"StyleguideNL_BE@mybestseller.mail.onmicrosoft.com;StyleguideNL_BE@bestseller.com"
"ONLY Media og  Communication"#"ONLYMediaogCommunication@mybestseller.mail.onmicrosoft.com;ONLYMediaogCommunication@bestseller.com"
"VERO MODA SALES WORLD WIDE"#"VEROMODASALESWORLDWIDE@mybestseller.mail.onmicrosoft.com;VEROMODASALESWORLDWIDE@bestseller.com;VEROMODA&NOISYMAYSalesWorldWide@bestseller.com;VEROMODASalesWholesaleWorldWide@bestseller.com;VEROMODA&NOISYMAYSalesWorldWide@mybestseller.mail.onmicrosoft.com;VEROMODASalesWholesaleWorldWide@mybestseller.mail.onmicrosoft.com;VEROMODAsaleswholesaleww@bestseller.com"
"Oracle-IT-Auditors"#"Oracle-IT-Auditors@mybestseller.mail.onmicrosoft.com;Oracle-IT-Auditors@bestseller.com"
"Y.A.S Design"#"YASDesign@mybestseller.mail.onmicrosoft.com;YASDesign@bestseller.com"
"concursupport"#"concursupport@mybestseller.mail.onmicrosoft.com;concursupport@bestseller.com"
"TescoStockDistribution"#"TescoStockDistribution@mybestseller.mail.onmicrosoft.com;TescoStockDistribution@bestseller.com"
"ondfbhd"#"ondfbhd@mybestseller.mail.onmicrosoft.com;ondfbhd@bestseller.com"
"AMO-Logistik"#"AMOLogistik@mybestseller.mail.onmicrosoft.com;AMOLogistik@bestseller.com"
"BSE-MSTR - CPR PDF"#"BSE-MSTR-CPRPDF@mybestseller.mail.onmicrosoft.com;BSE-MSTR-CPRPDF@bestseller.com"
"JJXX Sales Office"#"JJXXSalesOffice@mybestseller.mail.onmicrosoft.com;JJXXSalesOffice@bestseller.com"
"JJ Daily Sales Order Benchmark"#"JJDailySalesOrderBenchmark@mybestseller.mail.onmicrosoft.com;JJDailySalesOrderBenchmark@bestseller.com"
"Wholesale_PORequest"#"Wholesale_PORequest@mybestseller.mail.onmicrosoft.com;Wholesale_PORequest@bestseller.com"
"vmsorswiggy"#"vmsorswiggy@mybestseller.mail.onmicrosoft.com;vmsorswiggy@bestseller.com"
"SWE_OP"#"SWE_OP@mybestseller.mail.onmicrosoft.com;SWE_OP@bestseller.com"
"PKT SALES"#"PKTSALES@mybestseller.mail.onmicrosoft.com;PKTSALES@bestseller.com"
"LHRThisIsAMailGroup"#"LHRThisIsAMailGroup@mybestseller.mail.onmicrosoft.com;LHRThisIsAMailGroup@bestseller.com"
"Vero Moda AR – All"#"VeromodaARAll@mybestseller.mail.onmicrosoft.com;VeromodaARAll@bestseller.com"
"BestsellerSlovenia@bestseller.com"#"BestsellerSloveniabestseller.com@mybestseller.mail.onmicrosoft.com;BestsellerSloveniabestseller.com@bestseller.com"
"South and East EBO Stores"#"SouthandEastEBOStores@mybestseller.mail.onmicrosoft.com;SouthandEastEBOStores@bestseller.com"
"ONLY WHS NOOS CE"#"ONLYWHSNoosCE@mybestseller.mail.onmicrosoft.com;ONLYWHSNoosCE@bestseller.com;only-noos-ce@bestseller.com;only-noos-ce@mybestseller.mail.onmicrosoft.com"
"Info-Herning"#"InfoHerning@mybestseller.mail.onmicrosoft.com;InfoHerning@bestseller.com"
"OS_SWEDEN"#"OS_SWEDEN@mybestseller.mail.onmicrosoft.com;OS_SWEDEN@bestseller.com"
"BESTSELLER Beijing Admin Team"#"BSBJAdmin@mybestseller.mail.onmicrosoft.com;BSBJAdmin@bestseller.com;BESTSELLERBeijingAdminTeam@bestseller.com;BESTSELLERBeijingAdminTeam@mybestseller.mail.onmicrosoft.com"
"BESTSELLER Global Sourcing Supply Chain Team"#"BSGSSupplyChain@mybestseller.mail.onmicrosoft.com;BSGSSupplyChain@bestseller.com"
"BSE-OPSTRAINING"#"BSE-OPSTRAINING@mybestseller.mail.onmicrosoft.com;BSE-OPSTRAINING@bestseller.com"
"ONLY_NOOS_VMI_WHS"#"ONLY_NOOS_VMI_WHS@mybestseller.mail.onmicrosoft.com;ONLY_NOOS_VMI_WHS@bestseller.com"
"DenmarkStockDistribution"#"DenmarkStockDistribution@mybestseller.mail.onmicrosoft.com;DenmarkStockDistribution@bestseller.com"
"ExportDenmarkStockDistribution@bestseller.com"#"ExportDenmarkStockDistribution@mybestseller.mail.onmicrosoft.com;ExportDenmarkStockDistribution@bestseller.com"
"onsorswiggy"#"onsorswiggy@mybestseller.mail.onmicrosoft.com;onsorswiggy@bestseller.com"
"CHE_OP"#"CHE_OP@mybestseller.mail.onmicrosoft.com;CHE_OP@bestseller.com"
"BestsellerMicrosoftMailForwarder"#"BestsellerMicrosoftMailForwarder@mybestseller.mail.onmicrosoft.com;BestsellerMicrosoftMailForwarder@bestseller.com"
"mamalicious e-commerce"#"mamalicious.ecommerce@mybestseller.mail.onmicrosoft.com;mamalicious.ecommerce@bestseller.com;BSOMJ@bestseller.com;BSOMJ@mybestseller.mail.onmicrosoft.com"
"LHRTestMailGroup01"#"LHRTestMailGroup01@mybestseller.mail.onmicrosoft.com;LHRTestMailGroup01@bestseller.com"
"ONLY SOME"#"ONLYSOME@mybestseller.mail.onmicrosoft.com;ONLYSOME@bestseller.com"
"Vero Moda Photo"#"VeroModaPhoto@mybestseller.mail.onmicrosoft.com;VeroModaPhoto@bestseller.com"
"SAP Service"#"SAPService@bestseller.com;sap_service@bestseller.com"
"OS_DENMARK_AM"#"OS_DENMARK_AM@mybestseller.mail.onmicrosoft.com;OS_DENMARK_AM@bestseller.com"
"agar.area"#"agar.area@mybestseller.mail.onmicrosoft.com;agar.area@bestseller.com"
"RegionwestPEOPLEManagers"#"RegionwestPEOPLEManagers@mybestseller.mail.onmicrosoft.com;RegionwestPEOPLEManagers@bestseller.com"
"BRE_FEMALE_BUYING"#"BRE_FEMALE_BUYING@mybestseller.mail.onmicrosoft.com;BRE_FEMALE_BUYING@bestseller.com"
"BESTSELLER Beijing MM Team"#"BSBJMM@mybestseller.mail.onmicrosoft.com;BSBJMM@bestseller.com;BESTSELLERBeijingMMTeam@bestseller.com;BESTSELLERBeijingMMTeam@mybestseller.mail.onmicrosoft.com"
"bse-bianco"#"bsebianco@mybestseller.mail.onmicrosoft.com;bsebianco@bestseller.com"
"storereport_d365_329"#"storereport_d365_329@mybestseller.mail.onmicrosoft.com;storereport_d365_329@bestseller.com"
"DataPlatform"#"DataPlatform@mybestseller.mail.onmicrosoft.com;DataPlatform@bestseller.com"
"US Supply Chain"#"USSupplyChain@mybestseller.mail.onmicrosoft.com;USSupplyChain@bestseller.com"
"selsorswiggy"#"selsorswiggy@mybestseller.mail.onmicrosoft.com;selsorswiggy@bestseller.com"
"TECHRetailPlanning"#"TECHRetailPlanning@mybestseller.mail.onmicrosoft.com;TECHRetailPlanning@bestseller.com"
"NOR_OP"#"NOR_OP@mybestseller.mail.onmicrosoft.com;NOR_OP@bestseller.com"
"La Strada Unica"#"LaStradaUnica@mybestseller.mail.onmicrosoft.com;LaStradaUnica@bestseller.com"
"OS_DENMARK_MERCHANDISING"#"OS_DENMARK_MERCHANDISING@mybestseller.mail.onmicrosoft.com;OS_DENMARK_MERCHANDISING@bestseller.com"
"basia.area"#"basia.area@mybestseller.mail.onmicrosoft.com;basia.area@bestseller.com"
"RETAIL_OS_BUYING_MANAGEMENT"#"OS_BUYING_MANAGEMENT@mybestseller.mail.onmicrosoft.com;OS_BUYING_MANAGEMENT@bestseller.com"
"REPLENISHMENT_ERROR_NORM_HANDLING_55"#"REPLENISHMENT_ERROR_NORM_HANDLING_55@mybestseller.mail.onmicrosoft.com;REPLENISHMENT_ERROR_NORM_HANDLING_55@bestseller.com"
"BESTSELLER Beijing VERO MODA"#"BSBJVM@mybestseller.mail.onmicrosoft.com;BSBJVM@bestseller.com;BESTSELLERBeijingVEROMODA@bestseller.com;BESTSELLERBeijingVEROMODA@mybestseller.mail.onmicrosoft.com"
"Pieces ownstore shops"#"Piecesownstoreshops@mybestseller.mail.onmicrosoft.com;Piecesownstoreshops@bestseller.com"
"Logistic Leaders of Monthly salaried"#"LogisticLeadersofMonthlysalaried@mybestseller.mail.onmicrosoft.com;LogisticLeadersofMonthlysalaried@bestseller.com"
"BSE-DEV-Backend"#"BSEDEVBackend@mybestseller.mail.onmicrosoft.com;BSEDEVBackend@bestseller.com"
"VM.Germany.pia.senft"#"VM.Germany.pia.senft@mybestseller.mail.onmicrosoft.com;VM.Germany.pia.senft@bestseller.com"
"Jack & Jones UK - ASOS Responsible"#"Jack&JonesUKASOSResponsible@mybestseller.mail.onmicrosoft.com;Jack&JonesUKASOSResponsible@bestseller.com"
"ONLY PRODUCT FORWARD DESIGN"#"ONLYPRODUCTFORWARDDESIGN@mybestseller.mail.onmicrosoft.com;ONLYPRODUCTFORWARDDESIGN@bestseller.com"
"IRL_OP"#"IRL_OP@mybestseller.mail.onmicrosoft.com;IRL_OP@bestseller.com"
"ITWebAdministrators"#"ITWebAdministrators@mybestseller.mail.onmicrosoft.com;ITWebAdministrators@bestseller.com"
"VERO MODA SALES ROW"#"VEROMODASALESROW@mybestseller.mail.onmicrosoft.com;VEROMODASALESROW@bestseller.com"
"OBJECT DESIGN MAIN"#"OBJECTDESIGNMAIN@mybestseller.mail.onmicrosoft.com;OBJECTDESIGNMAIN@bestseller.com"
"WebsellerAdministrator_ONLYSONS"#"WebsellerAdministrator_ONLYSONS@mybestseller.mail.onmicrosoft.com;WebsellerAdministrator_ONLYSONS@bestseller.com"
"BESTSELLER Beijing NOISY MAY"#"BSBJNM@mybestseller.mail.onmicrosoft.com;BSBJNM@bestseller.com;BESTSELLERBeijingNOISYMAY@bestseller.com;BESTSELLERBeijingNOISYMAY@mybestseller.mail.onmicrosoft.com"
"BSE-DEV-Frontend"#"BSEDEVFrontend@mybestseller.mail.onmicrosoft.com;BSEDEVFrontend@bestseller.com"
"VM Localistico Users"#"LocalisticoUsers@bestseller.com;LocalisticoUsers@mybestseller.mail.onmicrosoft.com"
"vmvilastoresnorr"#"vmvilastoresnorr@mybestseller.mail.onmicrosoft.com;vmvilastoresnorr@bestseller.com"
"VM.Ireland.lucy.omahoney"#"VM.Ireland.lucy.omahoney@mybestseller.mail.onmicrosoft.com;VM.Ireland.lucy.omahoney@bestseller.com"
"JJ Own Stores Finland"#"JJOwnStoresFinland@mybestseller.mail.onmicrosoft.com;JJOwnStoresFinland@bestseller.com"
"Only Sales Sweden"#"OnlySalesSweden_bestseller.com@mybestseller.mail.onmicrosoft.com;OnlySalesSweden_bestseller.com@bestseller.com;OnlySalesSwedenbestseller.com@bestseller.com;OnlySalesSweden@bestseller.com"
"BSWHS-HEARTLAND"#"BSWHSHEARTLAND@mybestseller.mail.onmicrosoft.com;BSWHSHEARTLAND@bestseller.com"
"CZE_OP"#"CZE_OP@mybestseller.mail.onmicrosoft.com;CZE_OP@bestseller.com"
"Pieces Productgroup"#"PiecesProductgroup2@bestseller.com"
"JJ Own Stores Turkey"#"JJOwnStoresTurkey@mybestseller.mail.onmicrosoft.com;JJOwnStoresTurkey@bestseller.com"
"NAME IT CBO Community"#"NAMEITCBOCommunity@mybestseller.mail.onmicrosoft.com;NAMEITCBOCommunity@bestseller.com"
"BESTSELLER India Quality Team"#"BSINQuality@mybestseller.mail.onmicrosoft.com;BSINQuality@bestseller.com;BESTSELLERIndiaQualityTeam@bestseller.com;BESTSELLERIndiaQualityTeam@mybestseller.mail.onmicrosoft.com"
"CSR/BS Studio Beijing"#"CSR/BSStudioBeijing@bestseller.com;BestsellerBeijingCSR/BSStudio@bestseller.com"
"BSE Operation Development"#"BSEOperationDevelopment@mybestseller.mail.onmicrosoft.com;BSEOperationDevelopment@bestseller.com"
"Jack & Jones Country Marketing Responsibles"#"JJCountryMarketingResponsibles@mybestseller.mail.onmicrosoft.com;JJCountryMarketingResponsibles@bestseller.com"
"ONLY SHOES SHOWROOMS"#"OnlyShoesShowrooms@mybestseller.mail.onmicrosoft.com;OnlyShoesShowrooms@bestseller.com"
"ONLY PLAY BRANDE"#"ONLYPLAYBRANDE@mybestseller.mail.onmicrosoft.com;ONLYPLAYBRANDE@bestseller.com"
"IBT-NBT2021 Trainees"#"IBTNBT2021Trainees@mybestseller.mail.onmicrosoft.com;IBTNBT2021Trainees@bestseller.com"
"VM.Germany.philip.faller"#"VM.Germany.philip.faller@mybestseller.mail.onmicrosoft.com;VM.Germany.philip.faller@bestseller.com"
"JACK & JONES Sales CORE"#"JACK&JONESSALESCORE@bestseller.com"
"CARMAKOMA - PRODUCT TEAM"#"CARMAKOMAPRODUCTTEAM@mybestseller.mail.onmicrosoft.com;CARMAKOMAPRODUCTTEAM@bestseller.com"
"BESTSELLER India Chemical & Environment Team"#"BSINCE@mybestseller.mail.onmicrosoft.com;BSINCE@bestseller.com"
"JJXX REGION DACH SCAN"#"JJXXREGIONDACHSCAN@mybestseller.mail.onmicrosoft.com;JJXXREGIONDACHSCAN@bestseller.com"
"Team-Indifusion"#"TeamIndifusion@mybestseller.mail.onmicrosoft.com;TeamIndifusion@bestseller.com"
"VILA - ShopsCH"#"VILA-ShopsCH@mybestseller.mail.onmicrosoft.com;VILA-ShopsCH@bestseller.com"
"Exit Canonprint"#"Exit.Canonprint@mybestseller.mail.onmicrosoft.com;Exit.Canonprint@bestseller.com"
"Object Sales Europe"#"ObjectSalesEurope@mybestseller.mail.onmicrosoft.com;ObjectSalesEurope@bestseller.com"
"Only Stores Newsletter - Denmark"#"OnlyStoresNewsletter-Denmark@mybestseller.mail.onmicrosoft.com;OnlyStoresNewsletter-Denmark@bestseller.com"
"BRE - OS Report Distribution List"#"BRE-OS_ReportDistributionList@mybestseller.mail.onmicrosoft.com;BRE-OS_ReportDistributionList@bestseller.com"
"Student Workers Aarhus"#"StudentWorkersAarhus@mybestseller.mail.onmicrosoft.com;StudentWorkersAarhus@bestseller.com"
"LCN - SLOTSTAX"#"LCNSLOTSTAX2@mybestseller.mail.onmicrosoft.com;LCNSLOTSTAX2@bestseller.com"
"horseshoe ecommerce"#"horseshoeecommerce@mybestseller.mail.onmicrosoft.com;horseshoeecommerce@bestseller.com"
"BESTSELLER India MM Team"#"BSINMM@mybestseller.mail.onmicrosoft.com;BSINMM@bestseller.com;BESTSELLERIndiaMMTeam@bestseller.com;BESTSELLERIndiaMMTeam@mybestseller.mail.onmicrosoft.com"
"BSButton"#"BSButton@mybestseller.mail.onmicrosoft.com;BSButton@bestseller.com"
"Canada BS Gérants-Managers"#"BSGerants-Managers@mybestseller.mail.onmicrosoft.com;BSGerants-Managers@bestseller.com"
"VM.Netherlands.susan.schamle"#"VM.Netherlands.susan.schamle@mybestseller.mail.onmicrosoft.com;VM.Netherlands.susan.schamle@bestseller.com"
"re"#"re@mybestseller.mail.onmicrosoft.com;re@bestseller.com"
"GF Int. Finance Managers"#"GFint.FinanceManagers@mybestseller.mail.onmicrosoft.com;GFint.FinanceManagers@bestseller.com;CFOint.FinanceManagers@bestseller.com;CFOint.FinanceManagers@mybestseller.mail.onmicrosoft.com"
"financeretail"#"financeretail@mybestseller.mail.onmicrosoft.com;financeretail@bestseller.com"
"Pieces - On Time PR"#"PiecesOnTimePR@mybestseller.mail.onmicrosoft.com;PiecesOnTimePR@bestseller.com"
"Vila - StockAgeDK"#"Vila-StockAgeDK@mybestseller.mail.onmicrosoft.com;Vila-StockAgeDK@bestseller.com;StockAgeDK@bestseller.com"
"VMDDRSTORES - NORWAY"#"VMDDRSTORES-NORWAY@mybestseller.mail.onmicrosoft.com;VMDDRSTORES-NORWAY@bestseller.com"
"SONS_OS_Netherlands"#"SONS_OS_Netherlands@mybestseller.mail.onmicrosoft.com;SONS_OS_Netherlands@bestseller.com"
"Indkøbermøde"#"Indkobermode@mybestseller.mail.onmicrosoft.com;Indkobermode@bestseller.com"
"VERO MODA UNITED RETAIL - WE GROW 2025"#"VEROMODAUNITEDRETAILWEGROW2025@mybestseller.mail.onmicrosoft.com;VEROMODAUNITEDRETAILWEGROW2025@bestseller.com"
"ONLY WHS SALES PORTUGAL"#"ONLYWHSSALESPORTUGAL@mybestseller.mail.onmicrosoft.com;ONLYWHSSALESPORTUGAL@bestseller.com"
"VILA product responsible drop 1&2"#"VilaProductResponsibleDrop1&2@bestseller.com"
"Rengøring Brande Team A"#"RengoringBrandeTeamA@mybestseller.mail.onmicrosoft.com;RengoringBrandeTeamA@bestseller.com"
"NOOSstarterbox"#"NOOSstarterbox@mybestseller.mail.onmicrosoft.com;NOOSstarterbox@bestseller.com"
"LCN - TRM"#"LCNTRM2@mybestseller.mail.onmicrosoft.com;LCNTRM2@bestseller.com"
"Ecommerce - LATAM"#"EcommerceLATAM2@mybestseller.mail.onmicrosoft.com;EcommerceLATAM2@bestseller.com"
"BESTSELLER Myanmar Supply Chain Team"#"BSMRSupplychain@mybestseller.mail.onmicrosoft.com;BSMRSupplychain@bestseller.com"
"REPLENISHMENT_ERROR_NORM_HANDLING"#"REPLENISHMENT_ERROR_NORM_HANDLING@mybestseller.mail.onmicrosoft.com;REPLENISHMENT_ERROR_NORM_HANDLING@bestseller.com"
"BESTSELLER India Shipping Team"#"BSINShipping@mybestseller.mail.onmicrosoft.com;BSINShipping@bestseller.com;BESTSELLERIndiaShippingTeam@bestseller.com;BESTSELLERIndiaShippingTeam@mybestseller.mail.onmicrosoft.com"
"ONLY CBO OPERATIONS"#"ONLYCBOOPERATIONS@mybestseller.mail.onmicrosoft.com;ONLYCBOOPERATIONS@bestseller.com"
"Vero Moda marketing managers"#"VeroModaMarketingManagers@mybestseller.mail.onmicrosoft.com;VeroModaMarketingManagers@bestseller.com"
"BSE-HpmTestSystem"#"BSE-HpmTestSystem@mybestseller.mail.onmicrosoft.com;BSE-HPMTEST@bestseller.com;BSE-HPMPROD@bestseller.com;BSE-HpmTestSystem@bestseller.com"
"Canada BS Marketing"#"bsmarketingcan@mybestseller.mail.onmicrosoft.com;bsmarketingcan@bestseller.com"
"Name It Express Product Team"#"NameItExpressProductTeam@mybestseller.mail.onmicrosoft.com;NameItExpressProductTeam@bestseller.com"
"SN_BM"#"SN_BM@mybestseller.mail.onmicrosoft.com;SN_BM@bestseller.com"
"VM.Netherlands.OS"#"VM.Netherlands.OS@mybestseller.mail.onmicrosoft.com;VM.Netherlands.OS@bestseller.com;VM.Netherlands.BSR@bestseller.com;VM.Netherlands.BSR@mybestseller.mail.onmicrosoft.com"
"rf"#"rf@mybestseller.mail.onmicrosoft.com;rf@bestseller.com"
"SwitzerlandStockDistribution"#"SwitzerlandStockDistributionbestseller.com@bestseller.com;SwitzerlandStockDistribution@besteller.com;SwitzerlandStockDistributionbestseller.com@mybestseller.mail.onmicrosoft.com"
"VM_own_stores_belgium@bestseller.com"#"VM_own_stores_belgiumbestseller.com@mybestseller.mail.onmicrosoft.com;VM_own_stores_belgiumbestseller.com@bestseller.com"
"VMR Merchandisers - Belgium"#"VMRMerchandisers-Belgium@mybestseller.mail.onmicrosoft.com;VMRMerchandisers-Belgium@bestseller.com"
"automated_performance_reports_DE"#"automated_performance_reports_DE@mybestseller.mail.onmicrosoft.com;automated_performance_reports_DE@bestseller.com"
"Jack & Jones World"#"Jack_JonesWorld@mybestseller.mail.onmicrosoft.com;Jack_JonesWorld@bestseller.com;Jack&JonesWorld@bestseller.com"
"Vero Moda - Republicorders"#"VeroModa-Republicorders@mybestseller.mail.onmicrosoft.com;republicorders@veromoda.com;VeroModa-Republicorders@bestseller.com"
"CARMAKOMA - BUYING"#"CARMAKOMABUYING@mybestseller.mail.onmicrosoft.com;CARMAKOMABUYING@bestseller.com"
"name it shops Norway"#"nameitshopsnorway@mybestseller.mail.onmicrosoft.com;nameitshopsnorway@bestseller.com"
"VMR Sales South Region"#"VMRSalesSouthRegion@mybestseller.mail.onmicrosoft.com;VMRSalesSouthRegion@bestseller.com"
"CustomerTeam Supervisors"#"customerteamsupervisors@mybestseller.mail.onmicrosoft.com;customerteamsupervisors@bestseller.com"
"Only Stores Newsletter - Holland"#"OnlyStoresNewsletter-Holland@mybestseller.mail.onmicrosoft.com;OnlyStoresNewsletter-Holland@bestseller.com"
"JJ SHIRT PGM"#"JJSHIRTPGM@mybestseller.mail.onmicrosoft.com;JJSHIRTPGM@bestseller.com"
"FASHION FIX WHS"#"FASHION_FIX_WHS@mybestseller.mail.onmicrosoft.com;FASHION_FIX_WHS@bestseller.com"
"VILA NOOS SALG"#"VILANOOSSALG@mybestseller.mail.onmicrosoft.com;VILANOOSSALG@bestseller.com"
"Rengøring Brande Team C"#"RengoringBrandeTeamC@mybestseller.mail.onmicrosoft.com;RengoringBrandeTeamC@bestseller.com"
"Academy coordinators"#"Academycoordinators@mybestseller.mail.onmicrosoft.com;Academycoordinators@bestseller.com"
"Analytics"#"Analytics@mybestseller.mail.onmicrosoft.com;Analytics@bestseller.com"
"BSO Photo"#"BSOPhoto@mybestseller.mail.onmicrosoft.com;BSOPhoto@bestseller.com"
"SONS_BUYING"#"SONS_BUYING@mybestseller.mail.onmicrosoft.com;SONS_BUYING@bestseller.com"
"VM.Jordan.bassam.assaad"#"VM.Jordan.bassam.assaad@mybestseller.mail.onmicrosoft.com;VM.Jordan.bassam.assaad@bestseller.com"
"ONLY MAIN Print Mania"#"ONLYMAINPrintMania@mybestseller.mail.onmicrosoft.com;ONLYMAINPrintMania@bestseller.com"
"BST Driftstatus"#"BSTDriftstatus@mybestseller.mail.onmicrosoft.com;BSTDriftstatus@bestseller.com"
"IBT-NBT2024 Trainees"#"IBTNBT2024Trainees@mybestseller.mail.onmicrosoft.com;IBTNBT2024Trainees@bestseller.com"
"Distriktssjefer Norge"#"DCnor@mybestseller.mail.onmicrosoft.com;DCnor@bestseller.com"
"VMR Area Managers - Germany"#"VMRAreaManagers-Germany@mybestseller.mail.onmicrosoft.com;VMRAreaManagers-Germany@bestseller.com"
"JJ UK sales"#"JJUKsales@mybestseller.mail.onmicrosoft.com;JJUKsales@bestseller.com"
"BSRfemaleTeamSE"#"BSRfemaleTeamSE@mybestseller.mail.onmicrosoft.com;BSRfemaleTeamSE@bestseller.com"
"NOISY MAY-team leaders"#"NOISYMAYteamleaders@mybestseller.mail.onmicrosoft.com;NOISYMAYteamleaders@bestseller.com"
"sklepy"#"sklepy@mybestseller.mail.onmicrosoft.com;sklepy@bestseller.com"
"JJSourcingIndia"#"JJSourcingIndia@mybestseller.mail.onmicrosoft.com;JJSourcingIndia@bestseller.com"
"Bestseller Auto Replenishment"#"auto-replenishment_bestseller.com@mybestseller.mail.onmicrosoft.com;auto-replenishment_bestseller.com@bestseller.com;auto-replenishment@bestseller.com"
"Vero Moda Lebanon"#"Contactlb@mybestseller.mail.onmicrosoft.com;Contactlb@bestseller.com;contactlb@veromoda.com"
"Canada BS Product Men"#"bsproductmencan@mybestseller.mail.onmicrosoft.com;bsproductmencan@bestseller.com"
"JJ China"#"JJChina@mybestseller.mail.onmicrosoft.com;JJChina@bestseller.com"
"BESTBI_OS_ITALY"#"BESTBI_OS_ITALY@mybestseller.mail.onmicrosoft.com;BESTBI_OS_ITALY@bestseller.com"
"VM.SaudiArabia.khaled.samadi"#"VM.SaudiArabia.khaled.samadi@mybestseller.mail.onmicrosoft.com;VM.SaudiArabia.khaled.samadi@bestseller.com"
"Calculation factors"#"calculationfactors@mybestseller.mail.onmicrosoft.com;calculationfactors@bestseller.com"
"introsales"#"introsales@mybestseller.mail.onmicrosoft.com;introsales@bestseller.com"
"Pieces – Product Group"#"PiecesProductGroup@mybestseller.mail.onmicrosoft.com;PiecesProductGroup@bestseller.com"
"Vero Moda Buying Offices"#"VeroModaBuyingOffices@mybestseller.mail.onmicrosoft.com;VeroModaBuyingOffices@bestseller.com"
"Selected Sales Assistants & Coordinators"#"SelectedSalesAssistents@mybestseller.mail.onmicrosoft.com;SelectedHommeSalesAssistants@bestseller.com;SelectedSalesAssistents@bestseller.com"
"VM New Own Stores Germany"#"VMNewOwnStoresGermany@mybestseller.mail.onmicrosoft.com;VMNewOwnStoresGermany@bestseller.com"
"TestToBeDel77"#"TestToBeDel77@mybestseller.mail.onmicrosoft.com;TestToBeDel77@bestseller.com"
"Rengøring Brande Team B"#"RengoringBrandeTeamB@mybestseller.mail.onmicrosoft.com;RengoringBrandeTeamB@bestseller.com"
"VMR Merchandisers - Netherlands"#"VMRMerchandisers-Netherlands@mybestseller.mail.onmicrosoft.com;VMRMerchandisers-Netherlands@bestseller.com"
"ONLY MARKETING"#"ONLYMARKETING2@mybestseller.mail.onmicrosoft.com;ONLYMARKETING@bestseller.com;ONLYMARKETINGCOMMUNICATION&PHOTO@bestseller.com;ONLYMARKETINGCOMMUNICATION&PHOTO@mybestseller.mail.onmicrosoft.com"
"NOISY MAY - CBO"#"NOISYMAYCBO@mybestseller.mail.onmicrosoft.com;NOISYMAYCBO@bestseller.com"
